time,open,high,low,close,volume
2013-08-26,2.6,2.6,2.35,2.48,99.34683846
2013-08-27,2.35,2.46,2.31,2.3201,654.53472198
2013-08-28,2.34,2.5,2.34,2.3901,1107.68664525
2013-08-29,2.4001,2.5,2.385,2.3901,618.91483019
2013-08-30,2.48,2.48,2.4,2.4001,185.87927714
2013-08-31,2.41,2.45,2.4001,2.41,609.65884641
2013-09-01,2.4366,2.48,2.35,2.35,692.2301377800003
2013-09-02,2.36,2.45,2.35,2.41,822.5229389599999
2013-09-03,2.41,2.45,2.35,2.4,2641.68138939
2013-09-04,2.359,2.73,2.35,2.57,4623.622387080001
2013-09-05,2.632,3.01,2.55,2.5805,3034.63461313
2013-09-06,2.5805,2.789,2.5805,2.6,859.1572632200001
2013-09-07,2.6,2.7,2.55,2.62,679.7471488000001
2013-09-08,2.7,2.75,2.605,2.62,529.64985074
2013-09-09,2.605,2.77,2.51,2.57,1705.4391403099999
2013-09-10,2.51,2.649,2.5,2.51,48.77689143
2013-09-12,2.64,2.64,2.54,2.54,38.0009876
2013-09-13,2.54,2.55,2.4,2.4,1020.64984521
2013-09-14,2.55,2.55,2.52,2.52,931.32734166
2013-09-15,2.59999,2.65,2.53,2.64999,405.97539531
2013-09-16,2.53,2.64,2.53,2.64,228.60940646
2013-09-17,2.58,2.63,2.55,2.55,114.70160252999999
2013-09-18,2.55,2.592,2.5,2.5,1290.6216527899996
2013-09-19,2.5,2.592,2.46,2.5,926.4549032700003
2013-09-20,2.5,2.5499,1.6,2.5499,4606.47284918
2013-09-21,2.425,2.43,2.425,2.43,45.70160575
2013-09-22,2.43,2.45,2.4,2.42,2175.9030686
2013-09-23,2.42,2.42,2.4,2.4,1996.8468389299999
2013-09-24,2.39,2.42,1.8,2.3,3328.7511893599994
2013-09-25,2.32,2.4,2.25,2.25,621.83474499
2013-09-26,2.25,2.34,2.25,2.34,18.40091029
2013-09-27,2.27,2.3,2.21,2.3,1435.9879388
2013-09-28,2.29,2.29,1.95,1.95,8469.265848699999
2013-09-29,2.05,2.16,2.0,2.1,2121.15723787
2013-09-30,2.11,2.49,2.05,2.25,18405.79744172
2013-10-01,2.2,2.49,2.2,2.3301,12536.646282549998
2013-10-02,2.3601,2.41,1.41,1.85,28266.963073640014
2013-10-03,1.86,2.14,1.86,2.13999,2262.94361984
2013-10-04,2.04,2.15,2.0,2.06,1856.3143577499998
2013-10-05,2.07,2.18999,1.97,2.0,1919.98780342
2013-10-06,2.0,2.05,1.97,1.992,4365.382125940001
2013-10-07,1.992,2.0299,1.99,1.99,800.76841945
2013-10-08,1.9901,2.0101,1.93,1.93,7025.05450829
2013-10-09,1.9201,1.95,1.75,1.84,8438.949943640006
2013-10-10,1.84,2.17,1.78,1.92,25145.823560969984
2013-10-11,1.955,2.11,1.7,1.91,6363.74379545
2013-10-12,1.90001,1.99,1.90001,1.92,401.05556797
2013-10-13,1.989,2.09,1.91001,2.03,2271.0196603699997
2013-10-14,1.98,2.05,1.96,1.96,1714.6593397899996
2013-10-15,1.951,2.03,1.75,1.89,9924.664849820001
2013-10-16,1.89,2.049,1.8,1.84,2188.7083502400005
2013-10-17,1.96,1.969,1.805,1.805,1344.25791854
2013-10-18,1.94,1.96,1.83,1.96,1145.73731051
2013-10-19,1.83499999,1.95,0.25,1.771,11413.539054339999
2013-10-20,1.77,1.88,1.75,1.85,690.3010041900002
2013-10-21,1.77,1.84,1.7,1.714,1096.9125044200002
2013-10-22,1.71,1.84,1.61,1.65,3775.7589875999997
2013-10-23,1.69,2.19,1.666,2.19,12760.650195889997
2013-10-24,2.19,2.23,1.91,2.1,10877.779960579997
2013-10-25,2.17,2.6,2.16,2.1601,17575.265586320005
2013-10-26,2.15,2.245,2.05,2.05,1045.87633702
2013-10-27,2.16,2.21,2.021,2.15,5148.696799399999
2013-10-28,2.0611,2.07,2.0611,2.07,387.50022922
2013-10-29,2.0948,2.1,2.0899,2.0899,452.70537702
2013-10-30,2.1,2.28,2.08,2.25,1445.4798168199998
2013-10-31,2.19,2.5,2.19,2.285,2770.28313947
2013-11-01,2.35,2.4,2.291,2.4,1773.1190673199999
2013-11-02,2.4,2.69,2.375,2.5701,1837.58282643
2013-11-03,2.685,3.2,2.5001,2.86,20041.166063199995
2013-11-04,2.86,3.15,2.86,3.011,4073.9700614099997
2013-11-05,3.02,3.04,2.9,2.91,4182.469717860001
2013-11-06,3.04,3.51,2.91001,3.35,8329.89126485001
2013-11-07,3.35,5.9,3.16,4.22,61129.84170498999
2013-11-08,4.2,5.0,4.05,4.521,8206.30938351
2013-11-09,4.52,4.69,3.783,4.11,9378.412837399994
2013-11-10,4.12,4.2,3.1299,3.9,22888.39352345995
2013-11-11,3.92,4.5,3.78,4.008,2628.173271820001
2013-11-12,4.008,4.15,3.85,4.054,4767.97911708
2013-11-13,4.054,4.3499,4.0,4.01,6827.573859789999
2013-11-14,4.041,4.3499,4.02,4.17,2955.5787574899996
2013-11-15,4.3,4.3799,3.813,3.9,2882.83632394
2013-11-16,4.3,4.3799,4.02,4.05,2685.5959612399993
2013-11-17,4.17,4.49,4.051,4.051,2584.56524362
2013-11-18,4.21,19.99,4.09,9.3,50714.62790156996
2013-11-19,9.3,10.0,6.55,7.74,22915.55035887999
2013-11-20,7.74,9.4,6.0,8.35,16740.224325280004
2013-11-21,7.31,9.99,7.31,9.889,7503.456441169997
2013-11-22,9.61,10.45,8.71499,10.2,7941.882190040003
2013-11-23,10.1,12.28,10.1,12.0,10307.986940810006
2013-11-24,11.99,12.0,10.11,10.85,21215.47834909
2013-11-25,11.0,13.0,10.78,12.00499999,13039.357640949996
2013-11-26,12.25,20.66,12.0,19.3,36050.342974240004
2013-11-27,19.1,47.0,17.51,38.15,63591.60433958007
2013-11-28,36.03,55.0,25.0,40.5,75108.73352804015
2013-11-29,39.5,46.7,25.5,36.69,28610.87506212008
2013-11-30,36.4,44.99,34.0201,39.5,15378.956955980146
2013-12-01,39.011,43.0,28.0,32.0,26621.08818039002
2013-12-02,32.9,36.96,27.75,33.61,12993.701273070103
2013-12-03,33.62,38.399,31.01,37.33,9652.19099555002
2013-12-04,38.399,47.0,36.05,44.44,17703.75037289003
2013-12-05,44.44,45.7721,27.0,38.74,32944.67473744983
2013-12-06,37.041,38.76,28.299,30.05,19598.291112200022
2013-12-07,30.0,35.0,13.0,21.023,37716.551358169934
2013-12-08,22.749,27.98,20.52,26.5,12893.48281273
2013-12-09,27.1,35.33,26.201,31.14,13430.659848449995
2013-12-10,31.451,37.609,30.12,35.13,8960.031067960008
2013-12-11,35.13,37.46,27.0,31.4,17836.3149991
2013-12-12,30.7892,32.19,29.55,30.99,5745.59177104
2013-12-13,31.4,33.0,29.16,30.65,6841.041968160003
2013-12-14,30.65,30.99,29.21,29.22,3201.7257124899993
2013-12-15,29.23,32.5,27.23,30.89,11634.256009209998
2013-12-16,30.89,31.0,22.5,24.45,31274.738341709995
2013-12-17,23.603,26.0,15.5,22.15,31894.763468290043
2013-12-18,22.1,22.6,3.0,13.2,171589.72460817994
2013-12-19,13.5,20.2,12.55,20.0,37857.86888019998
2013-12-20,20.0,20.99,15.5,17.68,34573.08030831996
2013-12-21,16.55,19.0,15.37,16.43,15844.569925820007
2013-12-22,15.851,18.13,15.81,16.201,8534.383620860002
2013-12-23,16.21,17.99,16.021,17.5,5659.894660240002
2013-12-24,17.5,17.6,16.66,16.8,2352.95167863
2013-12-25,16.811,20.99,16.8,20.71,15281.225089980002
2013-12-26,20.99,24.97,20.37,23.7,36688.496415619964
2013-12-27,24.109,24.749,21.57,22.43,17887.94207764001
2013-12-28,22.43,22.8479,20.05,21.544,15430.136668419995
2013-12-29,21.9,25.2,21.31,23.1,10734.429315329993
2013-12-30,23.06,24.87,22.5,23.5,9717.251490410028
2013-12-31,23.5,23.88899,22.915,23.8,4371.181250180001
2014-01-01,23.5,24.11,23.49,23.8,2794.0905286800007
2014-01-02,23.8,26.14,23.53,25.0,13461.398518450003
2014-01-03,25.269,25.49,23.56,24.5,24798.87202072005
2014-01-04,24.578,24.99,23.654,24.5,12331.222323680007
2014-01-05,24.5,28.75,24.34,26.252,20589.67085013
2014-01-06,26.45,32.0,26.12,28.59,33539.813577299996
2014-01-07,28.39,30.0,21.76,22.43,37429.209123119945
2014-01-08,22.23,28.5,20.4,23.731,33737.517190799976
2014-01-09,24.104,25.28,22.45,23.7,15565.815227569992
2014-01-10,23.7,25.229,23.31,24.74,6100.127570360005
2014-01-11,24.74,26.8,24.595,26.66,13073.94454981001
2014-01-12,26.45,26.71,24.4,24.552,8995.965353700009
2014-01-13,24.55,24.68,23.021,23.58,9977.94056377004
2014-01-14,23.66000001,24.49,23.18,23.63999,4262.348152900004
2014-01-15,23.65,24.95,23.47,24.79,4650.552407080007
2014-01-16,24.581,24.87,23.51,23.53,3613.339350929997
2014-01-17,23.54,23.97,22.45,23.19,11280.766338200021
2014-01-18,23.2,24.22,22.46,23.8,4348.463328830003
2014-01-19,23.85,24.5,23.071,24.2,4008.4877745100084
2014-01-20,24.249,24.6,23.65,24.08,3251.151894960002
2014-01-21,24.07,24.2,23.53,23.78,3045.714572829999
2014-01-22,23.78,23.87,22.45,23.12,9639.267266660008
2014-01-23,23.1,23.16,21.790004,22.0,6493.295206730007
2014-01-24,22.0,22.0,19.0,19.88,25358.14125513998
2014-01-25,19.97,22.7,19.72,21.7,13179.361944560003
2014-01-26,21.7,22.99,21.03,22.05975102,11919.925074919998
2014-01-27,22.11,22.51,19.04,19.539,23333.57196602
2014-01-28,19.51,21.97,19.35,20.62,15403.54972478998
2014-01-29,20.58,21.4,20.30100001,20.8,6225.431863559999
2014-01-30,20.628,21.5,20.0,21.099,9021.623873570017
2014-01-31,21.0,21.37,20.81660003,21.06000001,2456.8346444100016
2014-02-01,21.065,22.75,21.065,22.32299398,8509.416270870008
2014-02-02,22.131001,22.59,21.7686,22.2,6173.386844480006
2014-02-03,22.2,22.28,21.44,21.53000001,4122.289015259999
2014-02-04,21.59,21.8999,21.01,21.131,5224.021795259999
2014-02-05,21.1,21.49,20.5,20.55,8490.454496959997
2014-02-06,20.55,22.2,16.99,19.75,151870.22741897986
2014-02-07,19.75,20.0,17.5,18.1,39574.49352227997
2014-02-08,18.1,18.95,17.85,17.911,11043.166234829996
2014-02-09,17.941,18.95,17.84,18.23,11005.29103893999
2014-02-10,18.25,18.78,14.0,17.58,25368.535927619938
2014-02-11,17.8,19.03999999,16.95,17.6,19587.069859860003
2014-02-12,17.5,17.78,16.97,17.17,2089.9398628700023
2014-02-13,17.17,17.4,15.41,15.5,19479.326709800018
2014-02-14,15.699999,18.0,14.0,16.99,33830.18511760995
2014-02-15,16.99,17.34,16.2,16.31900001,4650.8173604099975
2014-02-16,16.262,16.92,15.05,15.94,12582.845864129986
2014-02-17,15.691001,16.74,15.36,15.8,7287.5459977
2014-02-18,15.9,16.25999999,15.75,15.8,3652.467536980003
2014-02-19,15.949,16.489,15.751,15.94000001,3923.5220227700047
2014-02-20,15.94000001,16.34899999,14.0,14.0,20266.858678240063
2014-02-21,14.032,15.7,13.9,14.369999,22205.270647089998
2014-02-22,14.41699,15.7,14.00000001,15.58,15815.91030048001
2014-02-23,15.3,16.58,15.03,15.634,10524.025777590005
2014-02-24,15.602,15.64899899,14.12708,14.26,16265.677941540016
2014-02-25,14.26,14.394996,10.71000001,13.9499,57499.02981244982
2014-02-26,13.949,14.6,13.26,14.39,26594.356505169973
2014-02-27,14.39,14.61,13.95000001,14.45,7829.956554399992
2014-02-28,14.302,14.5,13.42,13.5,6940.337182000005
2014-03-01,13.42000001,14.13999999,13.28,13.79,4282.166990100001
2014-03-02,13.763,13.999,12.77,12.78,5271.074754679993
2014-03-03,13.077998,15.0,11.351,14.81,42374.8920633298
2014-03-04,14.81,19.16,14.40000001,17.439,66644.42919969
2014-03-05,17.163002,17.78,15.99,16.72,14412.910501230008
2014-03-06,16.899999,18.39,16.491,17.06879999,23782.415620389937
2014-03-07,17.068,17.14,15.47,15.989,10960.903023410006
2014-03-08,15.989,16.36,15.31,15.7,6567.1170239300045
2014-03-09,15.610001,16.6,15.2,16.49,3941.0911944199956
2014-03-10,16.3,17.05999997,15.63,16.2,5821.8541947899885
2014-03-11,16.2,16.515,15.83,16.3,1999.8282576499987
2014-03-12,16.3,17.9,16.151,17.36,14918.337978680007
2014-03-13,17.36,17.84,17.222222,17.41,6572.624556880017
2014-03-14,17.41,17.44,16.75,16.80000001,5348.392985539987
2014-03-15,16.85,17.51,16.8,17.03,9732.994024770021
2014-03-16,17.03,17.769,16.95,17.6,4683.669506129998
2014-03-17,17.59999999,17.74,17.31110001,17.44,4685.233166689995
2014-03-18,17.51489616,20.33,17.0,19.7,62444.81400101001
2014-03-19,19.7,20.9,17.25,17.42111,109809.53013628969
2014-03-20,17.42111,17.45999999,15.75,16.60000001,73625.31388993016
2014-03-21,16.60000001,17.0999,15.0,15.7882327,60823.16054586993
2014-03-22,15.7967,16.25,15.0,15.7949,17424.245217329986
2014-03-23,15.6901,15.7211,15.4,15.415,10309.027990999986
2014-03-24,15.43,16.4,15.02,16.17,16136.122636150003
2014-03-25,16.24999999,16.49,15.7311,16.4,9617.99093932
2014-03-26,16.4,16.75,16.06,16.34,11802.748059130003
2014-03-27,16.34,16.34,12.75009,12.76,83659.26637981005
2014-03-28,12.76,14.59,12.5101,13.92,53923.28686783014
2014-03-29,13.91999999,14.0,13.55,13.55,10106.327589380213
2014-03-30,13.55,13.6758,12.52,13.008,27134.836881469975
2014-03-31,12.98,13.6477,12.0,12.78,34856.25798551
2014-04-01,12.7599,14.5,12.5,13.1337,46429.21747388001
2014-04-02,13.21337,13.46,11.05411,11.383,46532.77377085008
2014-04-03,11.171,11.4799,10.313,11.0956,46762.06811298997
2014-04-04,11.12430103,11.5,10.85,11.1559,17019.48058241
2014-04-05,11.1602,11.5,10.9317,11.3869,11716.353240410004
2014-04-06,11.38579999,11.75,11.1161,11.75,6987.458961529997
2014-04-07,11.74,11.96989999,11.25,11.3,13739.920091440028
2014-04-08,11.3,11.6189,11.07,11.379,9376.590811630002
2014-04-09,11.28750001,11.4999,11.1,11.1001,6170.816939229977
2014-04-10,11.29880001,11.29880001,8.4,8.4021,112940.24497133937
2014-04-11,8.499,11.6,8.3,10.8,89277.60123535967
2014-04-12,10.98349999,11.75,10.5001,10.641001,20540.79581486005
2014-04-13,10.652001,10.9299,9.85,10.5,24564.811876619973
2014-04-14,10.5,11.75,10.0001,11.411,34990.418394770044
2014-04-15,11.5314,13.5,11.3602,13.04,44468.69416053002
2014-04-16,13.459,14.1999,12.58,13.55,46027.080351840035
2014-04-17,13.5,13.75,12.0,12.5602,22809.079120539947
2014-04-18,12.5501,12.9388,11.75,12.25,24159.605485189997
2014-04-19,12.25,13.2499,11.817111,13.1,25442.6354076
2014-04-20,13.06,13.35,12.61,12.802,11137.087753719994
2014-04-21,12.85,13.2499,12.5,12.551,8104.126147690003
2014-04-22,12.7069,12.7199,12.254,12.3,6660.189845719999
2014-04-23,12.3,12.4489,12.11,12.4,6599.7267237099995
2014-04-24,12.2801,12.75,11.7701,12.7498,20205.08143219001
2014-04-25,12.6399,12.726,10.5701,11.012099,62786.91426319001
2014-04-26,11.013199,11.0752,10.444,10.6743,32005.60341552998
2014-04-27,10.6857,10.81,10.0,10.0,22741.02561741001
2014-04-28,10.0,10.4599,9.76,10.2554,30857.587073369898
2014-04-29,10.2737,10.59000001,10.0051,10.57,14040.110206870004
2014-04-30,10.57,11.1998,10.43,10.97,23823.103451230065
2014-05-01,10.97,11.49,10.8701,11.2471,14136.507917440002
2014-05-02,11.2489,11.249,10.63,10.71,9189.802738040005
2014-05-03,10.7101,10.79,10.2601,10.42,11956.478737970008
2014-05-04,10.42,10.55919999,10.33,10.47,5512.160984650001
2014-05-05,10.47,10.62,10.2701,10.2701,12081.164749230014
2014-05-06,10.2701,10.75,10.061,10.42,15351.039363189995
2014-05-07,10.4,11.0,10.2652,10.77,22789.902413209973
2014-05-08,10.76,11.0,10.63,10.63,7502.78717223
2014-05-09,10.65,11.044,10.6,11.044,7588.357872980006
2014-05-10,11.044,11.232,10.86,10.861,6268.040950909999
2014-05-11,10.998,11.002,10.334,10.47,8161.294593259994
2014-05-12,10.569,10.59,10.41,10.501,5382.109831149999
2014-05-13,10.501,10.579,10.381,10.489,5339.5600062
2014-05-14,10.512,10.64,10.495,10.55,4486.058598999999
2014-05-15,10.625,10.701,10.52,10.61,4960.427637119999
2014-05-16,10.61,10.64,10.5,10.514,5577.245746800002
2014-05-17,10.525,10.55,10.471,10.482,933.69108848
2014-05-18,10.48,10.548,10.32,10.456,3532.57318236
2014-05-19,10.456,10.48,10.21,10.303,5744.920810060003
2014-05-20,10.383,11.0,10.28,10.8,24447.109282269994
2014-05-21,10.8,10.999,10.61,10.65,5746.72320996001
2014-05-22,10.7,11.25,10.59,10.7,29599.888039330024
2014-05-23,10.7,11.889,10.63,11.314,47352.13213427
2014-05-24,11.312,11.32,11.111,11.21,5658.417844500003
2014-05-25,11.3,12.0,11.29,11.604,27304.936211049986
2014-05-26,11.724,11.9,11.355,11.511,17109.683756629966
2014-05-27,11.649,11.739,11.0,11.312,22976.511497290037
2014-05-28,11.2,11.25,10.87,11.1,11785.352417989989
2014-05-29,11.13,11.19,10.672,10.869,14728.948587699997
2014-05-30,10.843,11.58,10.55,11.5,22485.17688727002
2014-05-31,11.433,11.5,11.0,11.061,8406.460829440004
2014-06-01,11.038,11.75,10.8,11.109,42078.34987844998
2014-06-02,11.1,11.75,11.025,11.566,33134.14335744995
2014-06-03,11.566,11.809,11.267,11.662,24901.51592543
2014-06-04,11.652,11.685,11.041,11.2,13671.444874739987
2014-06-05,11.185,11.5,11.04,11.395,3769.412622349999
2014-06-06,11.37,11.458,11.112,11.151,2389.3421097999994
2014-06-07,11.134,11.309,11.08,11.309,2442.722300419999
2014-06-08,11.216,11.39,11.216,11.272,2688.7131046600007
2014-06-09,11.35,11.35,11.111,11.3,4309.260125099999
2014-06-10,11.231,11.389,11.11,11.237,6813.670046219998
2014-06-11,11.242,11.343,11.041,11.173,7675.411828409998
2014-06-12,11.061,11.15,10.001,10.402,25404.253971950013
2014-06-13,10.402,10.5,10.224,10.276,7638.2965432599985
2014-06-14,10.343,10.425,9.0,9.9665,28920.321977589974
2014-06-15,9.855,9.9799,9.353,9.88,9205.148026590017
2014-06-16,9.98,10.092,9.3002,9.75,15563.512388700003
2014-06-17,9.74,9.91,9.55,9.652,10445.915883620006
2014-06-18,9.713,9.94,9.53,9.706,4317.941243379998
2014-06-19,9.593,10.3,9.5101,10.06,14497.316522130035
2014-06-20,10.05,10.105,9.7,9.8233,7162.727437339997
2014-06-21,9.781,9.9399,9.7,9.88,2073.310755049998
2014-06-22,9.89,9.95,9.7885,9.83,801.6779457500004
2014-06-23,9.8534,9.861,9.6101,9.7047,2296.863288449996
2014-06-24,9.685,9.8856,9.5619,9.63,9024.67629387001
2014-06-25,9.63,9.63,9.1019,9.199,5310.349541189997
2014-06-26,9.1153,9.246,9.04,9.13,5197.434640309997
2014-06-27,9.0917,9.3365,9.0211,9.16,5668.553036429996
2014-06-28,9.2683,9.34,9.0876,9.172,1605.6561235000008
2014-06-29,9.1795,9.2009,9.0,9.0,6526.0263392
2014-06-30,9.0,9.1759,8.75,8.98,15054.09095939003
2014-07-01,8.979,9.1,8.0,8.0,37073.79223761001
2014-07-02,8.0639,8.62,7.4,8.165,50230.38482902971
2014-07-03,8.166,8.1959,7.81,8.0513,15658.957765460069
2014-07-04,8.0321,8.0523,7.282,7.3719,28698.932110459908
2014-07-05,7.39,7.523,6.737,7.261,46128.070809160155
2014-07-06,7.328,7.3979,6.8,7.098,32302.221896309995
2014-07-07,7.098,7.7799,7.0,7.64,62164.689668699444
2014-07-08,7.6129,7.9,7.6011,7.778,33713.42908306988
2014-07-09,7.88,8.13,7.715,7.8131,25474.376092589784
2014-07-10,7.815,7.9148,7.618,7.772,15804.932351470017
2014-07-11,7.813,8.0997,7.721,7.8712,17982.43626715006
2014-07-12,7.909,9.6,7.8444,8.6641,110472.15920368943
2014-07-13,8.67,9.2487,8.66,8.963,39426.6234285403
2014-07-14,8.953,8.9792,8.5555,8.6355,35663.61374448968
2014-07-15,8.699,8.81,8.6355,8.7,7483.358806129992
2014-07-16,8.691,8.76,8.302,8.36,25759.387319060028
2014-07-17,8.379,8.8,8.3181,8.751,15729.491197020008
2014-07-18,8.742,8.9888,8.611,8.9,13673.73981387999
2014-07-19,8.812,8.864,8.674,8.799,7774.358452369999
2014-07-20,8.772,8.828,8.501,8.57,7403.328546369975
2014-07-21,8.57,8.658,8.45,8.54,13973.354761380002
2014-07-22,8.5969,8.6796,8.54,8.58,3603.071608350004
2014-07-23,8.58,8.6542,8.3,8.48,18869.70239922001
2014-07-24,8.456,8.5,7.822,7.828,77631.24693866998
2014-07-25,7.828,8.091,7.533,7.6,42538.72903321994
2014-07-26,7.61,7.7229,7.5013,7.65,9245.727737840009
2014-07-27,7.6595,7.8689,7.607,7.805,9805.773523260017
2014-07-28,7.79,7.9394,7.4115,7.512,26259.03797684994
2014-07-29,7.5592,7.7982,7.512,7.675,8625.85879335999
2014-07-30,7.675,7.68,7.261,7.261,14327.587750150027
2014-07-31,7.272,7.6787,7.03,7.5501,45462.09132254008
2014-08-01,7.551,7.787,7.5,7.783,12013.112428030016
2014-08-02,7.783,7.787,7.5231,7.6355,5673.15189911999
2014-08-03,7.6355,7.6506,7.5255,7.568,2211.8544543300018
2014-08-04,7.568,7.568,7.401,7.45,6313.9015796099975
2014-08-05,7.45,7.46,7.218,7.279,4807.784533539999
2014-08-06,7.279,7.3755,7.1206,7.187,5221.518586039997
2014-08-07,7.197,7.21,6.826,7.15,32585.173890559967
2014-08-08,7.15,7.3199,6.99,7.08,18771.957058730037
2014-08-09,7.028,7.028,6.9,6.949,11986.661927769997
2014-08-10,6.948,7.0,6.89,6.909,7556.905660640004
2014-08-11,6.909,6.957,5.88,6.051,93141.2089317997
2014-08-12,6.019,6.025,5.439,5.636,96263.53340884946
