time,open,high,low,close,volume
2020-08-06,0.1427,0.14593,0.14221,0.14368,505131.46242101
2020-08-07,0.145,0.14689,0.13427,0.13892,283628.87104282
2020-08-08,0.13871,0.1474,0.13823,0.1452,256098.19783233
2020-08-09,0.14549,0.15224,0.14242,0.14445,684510.40308922
2020-08-10,0.14613,0.14698,0.1416,0.14356,341543.8671748
2020-08-11,0.14404,0.14453,0.13182,0.13745,365375.57373477
2020-08-12,0.13679,0.13743,0.12456,0.13376,250083.68754956
2020-08-13,0.13462,0.14094,0.13438,0.13933,360634.2564543
2020-08-14,0.13972,0.14149,0.13837,0.13845,194077.03630091
2020-08-15,0.13846,0.14117,0.13709,0.1387,182086.88143463
2020-08-16,0.13811,0.13956,0.13529,0.13805,141161.14793277
2020-08-17,0.13894,0.14429,0.13776,0.14021,173168.13235763
2020-08-18,0.14116,0.14397,0.13478,0.13708,172127.39295841
2020-08-19,0.13648,0.13767,0.12805,0.12977,282551.66305565
2020-08-20,0.13157,0.13485,0.12725,0.13403,131643.09525537
2020-08-21,0.13426,0.13426,0.12212,0.12315,388947.54625806
2020-08-22,0.12357,0.12587,0.11904,0.12587,99854.17020564
2020-08-23,0.12479,0.12524,0.12,0.12242,150358.8233765
2020-08-24,0.1215,0.12722,0.12089,0.12447,39661.49478491
2020-08-25,0.12309,0.12366,0.106,0.11301,443169.5091533
2020-08-26,0.11203,0.1172,0.11102,0.11513,133365.21700551
2020-08-27,0.11535,0.11549,0.1028,0.10692,653351.4801127
2020-08-28,0.10652,0.11186,0.10643,0.10945,218703.08673419
2020-08-29,0.10985,0.11807,0.10876,0.11693,181551.28551167
2020-08-30,0.11684,0.11927,0.11453,0.11749,214061.25509388
2020-08-31,0.1181,0.12663,0.11362,0.12284,1699462.06397263
2020-09-01,0.12304,0.1281,0.12,0.12471,443178.64949097
2020-09-02,0.12658,0.12658,0.11116,0.11553,407538.93103823
2020-09-03,0.11576,0.11682,0.093198,0.09503,2216545.30585127
2020-09-04,0.09514,0.10408,0.093493,0.10244,1288672.22030093
2020-09-05,0.10207,0.10381,0.086761,0.08989,888405.01282067
2020-09-06,0.090461,0.095782,0.085863,0.092912,527216.44755566
2020-09-07,0.09275,0.093899,0.086709,0.093286,434428.41103805
2020-09-08,0.09381,0.096711,0.08844,0.091478,449985.81663599
2020-09-09,0.091029,0.095813,0.08973,0.093003,307584.78099467
2020-09-10,0.094239,0.0996,0.094239,0.09708,707430.49408802
2020-09-11,0.097391,0.097482,0.093627,0.097321,317067.50472917
2020-09-12,0.096773,0.098467,0.094767,0.09719,146922.52278
2020-09-13,0.097853,0.099767,0.093193,0.095332,238592.83463147
2020-09-14,0.09394,0.098175,0.093927,0.09681,365623.36108883
2020-09-15,0.09668,0.09812,0.093115,0.09339,443042.07542275003
2020-09-16,0.09332,0.09332,0.08992,0.09143,1495571.64772649
2020-09-17,0.091167,0.094733,0.091017,0.094208,2294913.77819478
2020-09-18,0.094053,0.094098,0.09,0.090352,187250.65050863998
2020-09-19,0.09091,0.093374,0.090803,0.09171,358638.00488457
2020-09-20,0.09135,0.092283,0.088,0.089474,328722.21578307
2020-09-21,0.08947,0.090207,0.0771,0.079843,3936961.38890032
2020-09-22,0.080147,0.083599,0.079617,0.08179,401217.92276506
2020-09-23,0.08203,0.08288,0.075825,0.076918,527158.70836514
2020-09-24,0.076233,0.08379,0.07578,0.082836,1412645.95215338
2020-09-25,0.082829,0.09858,0.08265,0.097225,3870275.61276334
2020-09-26,0.097192,0.1,0.092616,0.09572,1204990.66041428
2020-09-27,0.0956,0.10277,0.09451,0.1016,1880139.32979464
2020-09-28,0.10173,0.10661,0.099697,0.10046,2390070.44594319
2020-09-29,0.10037,0.1035,0.097554,0.10193,951690.44059806
2020-09-30,0.10126,0.10159,0.096961,0.10102,2428095.83756279
2020-10-01,0.10145,0.10449,0.095082,0.098008,2194702.53081428
2020-10-02,0.097874,0.10033,0.090085,0.092862,2098149.56822798
2020-10-03,0.093046,0.095282,0.09246,0.093278,802637.79179858
2020-10-04,0.093442,0.098237,0.09242,0.097031,341298.52522093
2020-10-05,0.097095,0.099574,0.0962,0.097532,425434.01296972
2020-10-06,0.097693,0.09891,0.091525,0.093182,1417698.09241288
2020-10-07,0.092898,0.094546,0.08966,0.093946,298818.7867094
2020-10-08,0.093818,0.097269,0.0901,0.09615,532551.42593949
2020-10-09,0.096428,0.10269,0.095107,0.10157,984546.51217278
2020-10-10,0.10164,0.11135,0.10164,0.10519,1349520.4820767
2020-10-11,0.105,0.10904,0.10442,0.10667,390941.74327346
2020-10-12,0.10648,0.1136,0.10245,0.10975,1087609.50696904
2020-10-13,0.10962,0.11433,0.10793,0.10886,1147018.98932291
2020-10-14,0.10951,0.11248,0.10557,0.10752,1745071.95912845
2020-10-15,0.1071,0.10789,0.10471,0.10662,245668.05292135
2020-10-16,0.10655,0.10738,0.1026,0.10407,375790.52297358
2020-10-17,0.10421,0.10734,0.10342,0.10604,248835.02873863
2020-10-18,0.10587,0.1076,0.1053,0.10737,100485.15614345
2020-10-19,0.10759,0.11112,0.10619,0.10861,787224.24579283
2020-10-20,0.10853,0.10918,0.10086,0.10243,1499609.99806072
2020-10-21,0.10204,0.10868,0.1017,0.10637,3110579.35901825
2020-10-22,0.10654,0.11283,0.10556,0.11073,752412.06513003
2020-10-23,0.11038,0.11206,0.1055,0.10798,871787.48496524
2020-10-24,0.10833,0.10986,0.10748,0.10804,634057.26477012
2020-10-25,0.10798,0.10883,0.10608,0.10638,688686.91201537
2020-10-26,0.1063,0.10756,0.0992,0.10294,2503634.14316517
2020-10-27,0.10289,0.10577,0.10201,0.10268,622008.23664278
2020-10-28,0.10229,0.10323,0.095191,0.09892,1465411.35009941
2020-10-29,0.098676,0.10066,0.095,0.09545,294081.9986894
2020-10-30,0.0949,0.095483,0.08931,0.093319,1126840.50929724
2020-10-31,0.093002,0.09536,0.09218,0.092908,2337501.85405309
2020-11-01,0.092903,0.09846,0.092581,0.098028,606656.60002551
2020-11-02,0.098634,0.099981,0.091668,0.092365,776939.50086752
2020-11-03,0.092005,0.093989,0.088238,0.093499,1025995.23312117
2020-11-04,0.093756,0.096321,0.091778,0.09535,865457.08307422
2020-11-05,0.09545,0.0979,0.092202,0.097585,1000403.45079487
2020-11-06,0.097446,0.10973,0.097118,0.10907,1347777.26069216
2020-11-07,0.1098,0.1135,0.099564,0.1013,2341127.58007126
2020-11-08,0.10146,0.10821,0.099981,0.10676,546096.35506362
2020-11-09,0.10662,0.10755,0.10151,0.10565,1293377.47033495
2020-11-10,0.10513,0.10905,0.10376,0.10583,632365.59304587
2020-11-11,0.10596,0.10886,0.10563,0.10618,394517.39805728
2020-11-12,0.1059,0.10663,0.1026,0.1046,502650.51133737
2020-11-13,0.10441,0.10783,0.10406,0.10636,452231.1755821
2020-11-14,0.10654,0.10715,0.10155,0.10429,275491.79930705
2020-11-15,0.10399,0.1052,0.09857,0.10053,644589.16959049
2020-11-16,0.1004,0.105,0.09948,0.10379,1215392.05206527
2020-11-17,0.10385,0.11235,0.10358,0.10951,2505828.08258074
2020-11-18,0.10957,0.1116,0.10205,0.10693,3267605.12257651
2020-11-19,0.10658,0.10812,0.10432,0.10585,300286.37746905
2020-11-20,0.10567,0.11953,0.10553,0.11845,4525065.01484827
2020-11-21,0.11871,0.134,0.11645,0.13262,6605363.30005622
2020-11-22,0.13353,0.15319,0.1198,0.14549,9644834.32896993
2020-11-23,0.14595,0.15857,0.141,0.15443,6672500.8037529
2020-11-24,0.15469,0.1829,0.15148,0.16694,5371041.89055511
2020-11-25,0.16728,0.17587,0.14702,0.15501,5111326.56423034
2020-11-26,0.15463,0.16018,0.11954,0.1396,22186868.26331966
2020-11-27,0.14009,0.1458,0.13146,0.14197,2291122.03687176
2020-11-28,0.1425,0.1725,0.13973,0.1654,5228685.55209144
2020-11-29,0.16537,0.17169,0.1576,0.16701,2135402.35066614
2020-11-30,0.1672,0.17385,0.16038,0.17195,4548216.16637129
2020-12-01,0.17222,0.17442,0.14252,0.15586,5959880.07923103
2020-12-02,0.15513,0.15983,0.15134,0.15891,2643513.46523015
2020-12-03,0.1592,0.16838,0.15558,0.16428,2001118.39418417
2020-12-04,0.1639,0.16464,0.14643,0.14795,5260092.21144579
2020-12-05,0.14746,0.16202,0.14621,0.16004,2344698.12041554
2020-12-06,0.16016,0.16254,0.15321,0.15877,2230794.19275498
2020-12-07,0.15884,0.15884,0.15156,0.15429,1008252.72624355
2020-12-08,0.1543,0.15516,0.1379,0.14118,3625384.95639712
2020-12-09,0.14093,0.15017,0.1302,0.14829,6824953.13126939
2020-12-10,0.14821,0.14834,0.13934,0.14182,1753500.51981242
2020-12-11,0.14225,0.14293,0.13506,0.13949,1000659.86468011
2020-12-12,0.13927,0.14738,0.13891,0.14416,1641369.10712249
2020-12-13,0.14451,0.15669,0.1431,0.15414,2228368.2792818
2020-12-14,0.15414,0.15863,0.14985,0.15858,1442179.39723538
2020-12-15,0.1588,0.1601,0.15279,0.15405,2228688.06520169
2020-12-16,0.15398,0.16801,0.14937,0.16795,2535444.00617887
2020-12-17,0.16812,0.1758,0.15907,0.1633,4746784.57381137
2020-12-18,0.16334,0.16922,0.15832,0.16504,910722.52346902
2020-12-19,0.16529,0.17072,0.16316,0.16428,699288.05211634
2020-12-20,0.16411,0.1688,0.15678,0.16203,1972074.24107174
2020-12-21,0.16189,0.16598,0.14557,0.15266,5412958.74049538
2020-12-22,0.15269,0.16107,0.1488,0.1564,2628298.48689357
2020-12-23,0.1565,0.15762,0.12554,0.1364,10540391.76393554
2020-12-24,0.1361,0.15442,0.13144,0.15292,11118395.76387934
2020-12-25,0.15327,0.16733,0.15033,0.15784,5683855.40437291
2020-12-26,0.15763,0.16183,0.14887,0.15769,6906207.37221541
2020-12-27,0.15821,0.16557,0.14925,0.15425,7164494.54392476
2020-12-28,0.15455,0.1798,0.15258,0.17646,9607139.66523952
2020-12-29,0.1762,0.19631,0.17304,0.19066,36635262.22076102
2020-12-30,0.19112,0.19279,0.17497,0.18389,9800485.61657287
2020-12-31,0.18402,0.18608,0.17422,0.18148,5277529.7713379
2021-01-01,0.1811,0.18449,0.17012,0.17525,5789598.62522836
2021-01-02,0.17495,0.18435,0.16837,0.17748,8149786.42631916
2021-01-03,0.17756,0.20936,0.17277,0.2061,14636779.07998949
2021-01-04,0.20612,0.23985,0.192,0.22542,16765409.22473176
2021-01-05,0.22551,0.26544,0.2073,0.25823,15396380.46254137
2021-01-06,0.25929,0.3473,0.25465,0.33321,35735047.43715112
2021-01-07,0.33467,0.35445,0.27914,0.29837,36099420.08454322
2021-01-08,0.29959,0.32107,0.26235,0.30377,22985498.57007627
2021-01-09,0.30306,0.33894,0.29632,0.33068,9437641.41676457
2021-01-10,0.33161,0.341,0.27892,0.30249,11523339.19631719
2021-01-11,0.30321,0.30354,0.23056,0.27579,24869722.79868248
2021-01-12,0.27566,0.31441,0.26356,0.28773,11507204.66526185
2021-01-13,0.28904,0.31552,0.27067,0.313,7438664.98132449
2021-01-14,0.31385,0.32451,0.29623,0.31094,6174275.66456807
2021-01-15,0.31174,0.332,0.27657,0.30229,7454139.58616409
2021-01-16,0.303,0.36838,0.30277,0.35115,13539408.55638182
2021-01-17,0.35036,0.39878,0.342,0.38031,13332916.5316461
2021-01-18,0.38172,0.39823,0.36459,0.37162,6277406.57580784
2021-01-19,0.37202,0.38503,0.36341,0.36775,6276820.51250337
2021-01-20,0.36706,0.377,0.33,0.37516,6323723.59752582
2021-01-21,0.37701,0.37935,0.30051,0.30858,9929325.5687169
2021-01-22,0.30811,0.36,0.28071,0.35066,7366800.65963409
2021-01-23,0.34976,0.35878,0.33646,0.34571,3720543.28903946
2021-01-24,0.34568,0.36999,0.33816,0.35403,3356550.93920524
2021-01-25,0.35464,0.36504,0.33935,0.34314,2939027.36156864
2021-01-26,0.34218,0.35071,0.32454,0.34381,3132416.35614922
2021-01-27,0.34373,0.34383,0.30459,0.31247,4181332.59067316
2021-01-28,0.31281,0.35576,0.30554,0.34268,5240220.917352
2021-01-29,0.34408,0.36927,0.33072,0.34754,8299813.36062062
2021-01-30,0.3482,0.377,0.33785,0.36409,4051769.91831369
2021-01-31,0.36414,0.37787,0.33896,0.34537,2650392.60914659
2021-02-01,0.34445,0.4233,0.33253,0.40877,12069254.64203075
2021-02-02,0.41,0.45619,0.38967,0.42584,19287114.605503
2021-02-03,0.4268,0.44979,0.41605,0.44268,6326384.07034866
2021-02-04,0.44263,0.44994,0.41064,0.43934,6911525.46536739
2021-02-05,0.43998,0.55962,0.437,0.53969,29159496.02398029
2021-02-06,0.53759,0.66818,0.52,0.635,29770632.22558909
2021-02-07,0.63596,0.70985,0.58094,0.66358,33651781.20191996
2021-02-08,0.66229,0.72525,0.63235,0.67543,20243596.43197117
2021-02-09,0.67697,0.71373,0.66185,0.70599,9098141.73475026
2021-02-10,0.7073,0.95197,0.7073,0.94199,47043614.76460826
2021-02-11,0.9404,0.98276,0.86562,0.92832,23752372.04708844
2021-02-12,0.93224,0.94877,0.86592,0.926,14052342.54806989
2021-02-13,0.925,0.95272,0.82071,0.91335,12512731.83592988
2021-02-14,0.91368,0.919,0.80827,0.84328,9799404.99729076
2021-02-15,0.84393,0.9112,0.69,0.86018,33906691.76094428
2021-02-16,0.86356,0.90571,0.83413,0.8706,8900166.86762388
2021-02-17,0.87388,0.89866,0.82447,0.8902,10395778.32852887
2021-02-18,0.89165,0.95833,0.89165,0.91414,9330231.43643127
2021-02-19,0.91536,0.94719,0.8784,0.92667,8702649.52499765
2021-02-20,0.92845,1.1988,0.91291,1.1132,28227214.30003491
2021-02-21,1.1122,1.152,1.0699,1.099,13162448.27279663
2021-02-22,1.099,1.1458,0.83411,1.0977,37269583.47041832
2021-02-23,1.0954,1.14,0.80434,0.96323,32227948.94818769
2021-02-24,0.96232,1.0748,0.89788,1.0502,13318634.47671907
2021-02-25,1.0503,1.177,1.0125,1.0738,11243514.67884129
2021-02-26,1.0781,1.295,0.98776,1.242,28633169.29368628
2021-02-27,1.2433,1.485,1.2266,1.3146,32654427.22979378
2021-02-28,1.3145,1.364,1.1568,1.3156,24179240.84275561
2021-03-01,1.3166,1.3528,1.2355,1.2971,11267572.85308006
2021-03-02,1.2952,1.3,1.1818,1.2278,8490432.45622044
2021-03-03,1.2225,1.2672,1.21,1.215,5767970.99565264
2021-03-04,1.2137,1.2325,1.07,1.1128,8891273.66215402
2021-03-05,1.1127,1.1982,1.0375,1.1603,15289390.67949609
2021-03-06,1.161,1.1843,1.0871,1.129,4662845.48500207
2021-03-07,1.13,1.145,1.107,1.1298,6221094.97169417
2021-03-08,1.1337,1.1783,1.1062,1.1197,3638039.84430743
2021-03-09,1.12,1.2213,1.1125,1.1987,9614244.13050758
2021-03-10,1.1998,1.2089,1.1162,1.1348,5151907.70975969
2021-03-11,1.1347,1.1434,1.1101,1.1256,4213579.1188211
2021-03-12,1.1269,1.1302,1.0285,1.0357,6164765.1069211
2021-03-13,1.0331,1.1931,0.98733,1.1053,9402112.38574948
2021-03-14,1.1028,1.1028,1.0522,1.0522,3022396.66144876
2021-03-15,1.052,1.0688,1.0,1.0323,7010754.56759298
2021-03-16,1.0313,1.2781,1.0025,1.25,21451316.207312
2021-03-17,1.25,1.428,1.2038,1.3755,17304111.23408453
2021-03-18,1.38,1.472,1.2226,1.2299,21665343.81626346
2021-03-19,1.2302,1.3426,1.182,1.2947,11325476.82640852
2021-03-20,1.2947,1.3093,1.2,1.201,5461301.76251031
2021-03-21,1.2,1.2408,1.157,1.1881,4612184.2650468
2021-03-22,1.188,1.2072,1.0686,1.1004,6992676.4557372
2021-03-23,1.1008,1.1727,1.0812,1.115,4613403.31978974
2021-03-24,1.1156,1.1643,1.0382,1.07,3616520.89999408
2021-03-25,1.0667,1.1527,1.0471,1.1012,5038170.86910577
2021-03-26,1.0975,1.2855,1.0975,1.2133,8700402.83020007
2021-03-27,1.213,1.2375,1.1579,1.1762,3777639.41956469
2021-03-28,1.1772,1.2202,1.1683,1.191,1746035.58934812
2021-03-29,1.1916,1.2312,1.178,1.2048,2963152.98113011
2021-03-30,1.2023,1.2375,1.19,1.2151,2974200.88165273
2021-03-31,1.2113,1.2135,1.155,1.1922,3053332.70546881
2021-04-01,1.1925,1.2081,1.1714,1.1835,4022128.48493679
2021-04-02,1.1847,1.245,1.1815,1.19,3867620.05019299
2021-04-03,1.1899,1.24,1.1591,1.164,3988658.09330146
2021-04-04,1.1618,1.1928,1.1501,1.184,1914076.51439374
2021-04-05,1.1844,1.2265,1.1642,1.2119,7392496.32538981
2021-04-06,1.2136,1.3438,1.1911,1.2553,13445089.10230999
2021-04-07,1.2563,1.2887,1.1598,1.1742,5608812.30566174
2021-04-08,1.172,1.2261,1.1707,1.2187,1915768.91825119
2021-04-09,1.2195,1.229,1.1933,1.2031,2595622.3558242
2021-04-10,1.202,1.2526,1.1954,1.2196,4073846.77545779
2021-04-11,1.219,1.29,1.2001,1.2637,9535520.13664581
2021-04-12,1.2661,1.3483,1.2613,1.316,11617216.88781137
2021-04-13,1.3224,1.4399,1.283,1.4103,16748186.87011298
2021-04-14,1.4139,1.5576,1.3469,1.4543,22734132.812227
2021-04-15,1.4574,1.4938,1.4102,1.4812,7529074.36704788
2021-04-16,1.4799,1.5216,1.3314,1.4085,9209175.27755939
2021-04-17,1.4112,1.4555,1.356,1.3694,3030229.58791135
2021-04-18,1.3713,1.38,1.0566,1.274,18480428.24158656
2021-04-19,1.2783,1.3233,1.1712,1.1945,7089615.87910511
2021-04-20,1.194,1.2813,1.1218,1.2682,6538400.55074348
2021-04-21,1.2683,1.2859,1.1948,1.2034,10516325.51460305
2021-04-22,1.2061,1.2815,1.1165,1.146,5977329.99431394
2021-04-23,1.1438,1.1674,0.91658,1.1579,19788535.68801094
2021-04-24,1.1597,1.1989,1.0962,1.1062,3122803.83967161
2021-04-25,1.1065,1.1491,1.023,1.092,5800729.71948079
2021-04-26,1.092,1.2531,1.0814,1.2376,5546413.73320806
2021-04-27,1.2378,1.3344,1.2283,1.3107,3318541.4731706
2021-04-28,1.3069,1.3482,1.2372,1.3374,3928568.7976719
2021-04-29,1.3374,1.4117,1.2667,1.307,7165750.42020886
2021-04-30,1.307,1.37,1.2869,1.351,3396993.94670151
2021-05-01,1.35,1.3675,1.314,1.3559,1447528.54135176
2021-05-02,1.3537,1.3549,1.2952,1.3263,1947782.69551187
2021-05-03,1.3262,1.3802,1.3235,1.3611,3387001.58370522
2021-05-04,1.3615,1.3656,1.257,1.2754,5586830.63820735
2021-05-05,1.2701,1.4953,1.2613,1.4794,8787445.47499135
2021-05-06,1.4817,1.7,1.4299,1.6475,21661956.07926502
2021-05-07,1.648,1.7473,1.5279,1.6545,10326781.60824316
2021-05-08,1.6534,1.6543,1.5611,1.6214,3412407.40720553
2021-05-09,1.6166,1.8325,1.5742,1.7674,9802332.87988368
2021-05-10,1.7687,1.8245,1.525,1.6458,9073770.21530612
2021-05-11,1.6381,1.7782,1.5924,1.7636,7427570.89070158
2021-05-12,1.7619,1.82,1.5454,1.5643,8796521.42540633
2021-05-13,1.5643,1.9723,1.4988,1.9337,24584719.97170366
2021-05-14,1.936,2.0438,1.8146,2.01,6486897.77669098
2021-05-15,2.01,2.3871,1.9655,2.1791,17538880.38839477
2021-05-16,2.1805,2.474,2.0207,2.3098,14474061.14084986
2021-05-17,2.3077,2.3384,1.9108,2.03,20382964.94999431
2021-05-18,2.0293,2.1474,1.9752,2.0096,7507645.30062185
