desc,pool,IS_n_assets,IS_ok,IS_n_eff,IS_combined_p_naive,IS_trades,IS_trades_per_asset,IS_edge_med,IS_edge_pos,IS_pf_med,IS_win_med,IS_sig_frac,IS_combined_z,IS_combined_p,IS_edge_pos_crypto,IS_edge_pos_equity,IS_edge_pos_cfx,OOS_n_assets,OOS_ok,OOS_n_eff,OOS_combined_p_naive,OOS_trades,OOS_trades_per_asset,OOS_edge_med,OOS_edge_pos,OOS_pf_med,OOS_win_med,OOS_sig_frac,OOS_combined_z,OOS_combined_p,OOS_edge_pos_crypto,OOS_edge_pos_equity,OOS_edge_pos_cfx,OOS_reason
rngrank[t-2]>=0.3 & gap[t-2]<=-0.2 & chg[t-3]>=0.5 & close>prev_close,open,15,True,5.537039678121379,0.0013473530569718328,589,40.0,0.004421025838069204,0.9333333333333333,1.7878490786395869,0.6,0.2,1.8230460434516613,0.03414820879895619,,1.0,0.8333333333333334,15,True,3.493524878157877,0.04231386017470762,620.0,38.0,0.0011114803445362812,0.5333333333333333,1.206623184266849,0.5526315789473685,0.2,0.8322147061199132,0.20264388222408902,,0.5555555555555556,0.5,
upper[t-3]>=0.2 & clspos[t-2]<=0.7 & rngrank[t-1]>=0.3,strict,30,True,14.14668084969349,0.0012228008147332102,9864,303.0,0.0016578207140291524,0.9,0.9668783357321589,0.4554144097536043,0.06666666666666667,2.0806936508097866,0.0187309778025282,0.9333333333333333,1.0,0.6666666666666666,30,True,12.311182154464413,0.13102754047770876,10388.0,312.5,0.00015295224451078188,0.5333333333333333,0.9326914103800752,0.4420698387311742,0.06666666666666667,0.7184668655038248,0.2362347355749283,0.5333333333333333,0.5555555555555556,0.5,
opnpos[t-1]<=0.7 & rngrank[t-1]>=0.8 & rngrank[t-2]<=0.8 & close<prev_low,strict,19,True,14.892385607026759,0.001887813588594979,223,10.0,0.010327220930718875,0.8947368421052632,2.2374335562929772,0.6,0.0,2.564203180764874,0.00517064938990521,0.8333333333333334,1.0,0.8,21,True,16.3330768354494,0.21838372736348388,280.0,14.0,0.0007800976237963466,0.5714285714285714,1.5214540954474587,0.5714285714285714,0.0,0.685829297410661,0.24641037956653494,0.5,0.6666666666666666,0.5,
lower[t-1]<=0.35 & clspos[t-1]>=0.85 & gap[t-3]<=-0.2 & close>high3,open,15,True,4.659511302247963,0.0193141528128851,235,16.0,0.0054591896294957625,0.9333333333333333,1.5450750976938044,0.5714285714285714,0.06666666666666667,1.1526601027195502,0.12452496170973137,,1.0,0.8333333333333334,15,True,5.348426974412373,0.16355276235733618,280.0,20.0,0.001003530760848624,0.5333333333333333,1.3114945627224486,0.5833333333333334,0.13333333333333333,0.5851619239537638,0.2792194222347796,,0.3333333333333333,0.8333333333333334,
upper[t-3]<=0.2 & rngrank[t-3]>=0.5 & gap[t-3]>=0.2 & close<prev_low,open,15,True,6.161183627365803,0.05676412344939352,532,34.0,0.003631568900069183,0.9333333333333333,1.5331161268045523,0.5454545454545454,0.0,1.0142356191621928,0.1552351680518938,,1.0,0.8333333333333334,15,True,6.682197945080833,0.19748230159458535,574.0,39.0,0.002078205249460195,0.7333333333333333,1.2768619435041013,0.5277777777777778,0.0,0.5677592419295125,0.28509922943968147,,0.6666666666666666,0.8333333333333334,
opnpos[t-1]>=0.3 & rngrank[t-1]>=0.8 & gap[t-3]>=0.2 & close>prev_close,open,15,True,6.849264830972919,0.00829101850501561,458,31.0,0.0034200020185909353,0.9333333333333333,1.8226913339500779,0.5945945945945946,0.06666666666666667,1.6189570354560838,0.05272825385063773,,0.8888888888888888,1.0,15,True,3.8660523523035097,0.16093400982891903,528.0,36.0,0.00039580100542148584,0.6,1.4614658537152125,0.55,0.0,0.5029191273585798,0.30751056630581586,,0.6666666666666666,0.5,
lower[t-2]>=0.35 & rngrank[t-3]>=0.5 & gap[t-1]<=-0.2 & close<prev_low,open,15,True,6.22704663263263,0.014731588839671768,259,16.0,0.006356709367803174,0.9333333333333333,1.7369363791689594,0.6,0.0,1.4028148784575865,0.08033602454152683,,0.8888888888888888,1.0,15,True,6.372154495276309,0.2292339423772773,335.0,21.0,0.001511826323638259,0.5333333333333333,1.5670957780236245,0.53125,0.06666666666666667,0.48320757023373867,0.31447418035924457,,0.4444444444444444,0.6666666666666666,
opnpos[t-3]<=0.7 & gap[t-1]<=-0.2 & chg[t-1]<=-0.5 & close<prev_low,open,15,True,4.375823485981524,0.015010355728364068,600,31.0,0.0037274905242120973,0.9333333333333333,1.5888517011582566,0.5517241379310345,0.0,1.1719453948732046,0.1206094900156568,,0.8888888888888888,1.0,16,True,4.3948505339363475,0.18277909144803306,816.0,46.0,0.0006694326534317694,0.5625,1.1098270627225073,0.5336152219873149,0.125,0.47421641658013003,0.3176727939102092,0.0,0.6666666666666666,0.5,
lower[t-2]>=0.2 & gap[t-1]<=-0.2 & chg[t-1]<=0.0 & close<prev_low,strict,16,True,5.994698272097793,0.0025463551460981173,801,47.0,0.003041393472546291,0.9375,1.3943047307280834,0.5771750524109014,0.0625,1.7145647455350552,0.043212528497712725,1.0,0.8888888888888888,1.0,16,True,3.6635290376266885,0.18121423763181066,934.0,55.0,0.0014245089824665054,0.6875,1.390133058783055,0.5432787698412698,0.0625,0.4358005507911266,0.33149072210022074,0.0,0.6666666666666666,0.8333333333333334,
body[t-2]<=0.5 & clspos[t-1]<=0.85 & rngrank[t-3]>=0.3,strict,30,True,12.4487074437807,0.00019405366965560229,13533,371.5,0.0013716999611222322,0.9,0.9516489256619285,0.4393837619986566,0.03333333333333333,2.285547077056382,0.011140384655207688,0.8666666666666667,1.0,0.8333333333333334,30,True,13.081393793533788,0.26161917109926214,13602.0,392.0,0.0002550956032136725,0.6,0.9184031836383941,0.4374242197751092,0.0,0.42153449098682094,0.33668241536512256,0.6,0.6666666666666666,0.5,
clspos[t-1]<=0.5 & opnpos[t-2]<=0.3 & gap[t-2]>=0.2 & close<prev_low,open,15,True,5.563218673080101,0.0018904821332694699,359,23.0,0.0053844117087863234,0.9333333333333333,1.7892134487124933,0.6086956521739131,0.13333333333333333,1.7635917675638368,0.03890036737004852,,1.0,0.8333333333333334,15,True,7.3748719794634985,0.2761467704678433,415.0,24.0,0.0009597488387025853,0.5333333333333333,1.0441483488081926,0.5,0.0,0.4167320911642999,0.3384371893635578,,0.5555555555555556,0.5,
clspos[t-1]<=0.85 & clspos[t-2]>=0.3 & gap[t-1]<=-0.2 & close<prev_low,strict,16,True,5.278387701484434,0.004757350514072825,971,54.0,0.0019857602326488837,1.0,1.2497298530922487,0.5560075093867334,0.0625,1.4893288480641789,0.06820039738438287,1.0,1.0,1.0,16,True,7.86439185708511,0.2761211363683354,1198.0,75.0,0.0007692012849196757,0.625,1.1240079849883815,0.5470085470085471,0.0,0.4167292016381231,0.33843824624420826,1.0,0.6666666666666666,0.5,
clspos[t-2]<=0.3 & gap[t-1]>=0.2 & chg[t-1]>=0.5 & close<prev_low,open,15,True,11.182985461286748,0.003960161178618443,265,14.0,0.0068791354356825376,0.9333333333333333,1.6486326542015028,0.5833333333333334,0.13333333333333333,2.292825463687111,0.010929027699732504,,0.8888888888888888,1.0,15,True,11.179268095487345,0.3170231500657386,226.0,12.0,-0.000591897302650659,0.4666666666666667,1.3873012704712018,0.5555555555555556,0.06666666666666667,0.4109641762643358,0.34054940154431873,,0.4444444444444444,0.5,
rngrank[t-1]>=0.5 & gap[t-2]>=0.2 & chg[t-1]<=0.5 & close<prev_low,open,15,True,5.5062963467095525,0.007114237971511171,607,37.0,0.005034506947130872,0.9333333333333333,1.6966717913160538,0.6046511627906976,0.06666666666666667,1.485271825649699,0.06873591604700328,,1.0,0.8333333333333334,15,True,4.185940446403624,0.23493483518815916,723.0,45.0,-0.0004362734562262129,0.4666666666666667,1.1799465077985725,0.5272727272727272,0.06666666666666667,0.3817715959704605,0.3513153944811749,,0.5555555555555556,0.3333333333333333,
body[t-1]<=0.5 & upper[t-2]>=0.35 & gap[t-3]>=0.2 & close<prev_low,open,15,True,5.144782715065728,0.0028873992942813655,311,19.0,0.004488561613498929,0.9333333333333333,1.977814432390722,0.5666666666666667,0.06666666666666667,1.6165697895212225,0.05298558873106979,,0.8888888888888888,1.0,16,True,6.316125110414331,0.2837872352133668,278.0,16.5,0.0007591290564095507,0.5625,1.4149377228383673,0.5397058823529413,0.0,0.35915205977346515,0.359740668984042,0.0,0.5555555555555556,0.6666666666666666,
lower[t-2]>=0.2 & clspos[t-2]>=0.3 & gap[t-1]<=-0.2 & close<prev_low,strict,16,True,7.537939532531104,0.004983307079455711,760,44.0,0.004138094538778811,0.9375,1.3472973451978922,0.5861872146118722,0.0625,1.7687982597430756,0.03846377364600826,1.0,0.8888888888888888,1.0,16,True,3.639321202199585,0.25706905574228095,886.0,56.0,0.0005158801352671409,0.5,1.3296746501091592,0.5385964912280702,0.0,0.31114968830782896,0.3778434143700219,0.0,0.5555555555555556,0.5,
rngrank[t-1]>=0.8 & gap[t-3]>=0.2 & chg[t-1]<=0.0 & close>prev_close,open,15,True,4.8530013298031385,0.011180596733311158,373,24.0,0.003059608141060906,0.9333333333333333,1.5505639200715207,0.6071428571428571,0.06666666666666667,1.2992392338180838,0.09693092049216956,,0.8888888888888888,1.0,15,True,6.366128293502743,0.32222226775728335,450.0,31.0,0.0016801847277605698,0.6666666666666666,1.5593035526852044,0.5757575757575758,0.0,0.30064758212814385,0.3818416218845382,,0.6666666666666666,0.6666666666666666,
body[t-3]>=0.5 & clspos[t-1]>=0.3 & gap[t-2]<=-0.2 & close>high3,open,15,True,6.420430918349242,0.026179566677561095,347,21.0,0.004851524203479361,0.9333333333333333,2.0146438375026188,0.5675675675675675,0.06666666666666667,1.2693344280476053,0.102160906100001,,0.8888888888888888,1.0,15,True,6.891446432192974,0.3303939736376872,374.0,24.0,0.0004613596018405103,0.5333333333333333,1.5251300099595553,0.575,0.0,0.29744143406636414,0.3830647572133159,,0.5555555555555556,0.5,
upper[t-2]<=0.5 & clspos[t-2]>=0.3 & gap[t-1]<=-0.2 & close<prev_low,strict,16,True,5.996331633884934,0.00889988276866318,1002,54.0,0.0016169805645959026,0.9375,1.2530587509244717,0.5496503496503496,0.0625,1.4507303578201423,0.07342747931726507,1.0,0.8888888888888888,1.0,17,True,5.786844165395295,0.3094298036238733,1208.0,71.0,0.0005365177216890031,0.5294117647058824,1.2011894826146157,0.5189873417721519,0.11764705882352941,0.29024243518367615,0.3858153870716797,0.5,0.5555555555555556,0.5,
upper[t-3]>=0.35 & rngrank[t-1]>=0.3 & gap[t-3]>=0.2,strict,16,True,4.479188733993996,0.010876752178883727,1319,80.5,0.002217115905255684,0.9375,1.3396132583661802,0.5506747057134653,0.0,1.21410180900689,0.11235442465453443,1.0,0.8888888888888888,1.0,18,True,6.208614205142712,0.31488591887135753,1346.0,86.5,-0.00032332005091773985,0.5,1.173338796065467,0.5416583813879499,0.05555555555555555,0.28310750562680503,0.3885472141058418,0.3333333333333333,0.5555555555555556,0.5,
opnpos[t-2]<=0.3 & gap[t-2]>=0.2 & chg[t-1]<=0.5 & close<prev_low,open,15,True,8.226602633309788,0.0049612648288422335,468,31.0,0.003903970413727676,0.9333333333333333,1.6912368289631277,0.5833333333333334,0.0,1.909566118644259,0.02809455050429468,,1.0,0.8333333333333334,15,True,6.221545540308218,0.4274118979002251,522.0,32.0,-0.0009981322501848343,0.4,1.0981858731904888,0.5357142857142857,0.06666666666666667,0.11783563064762936,0.45309894851724253,,0.4444444444444444,0.3333333333333333,
clspos[t-2]>=0.3 & gap[t-1]<=-0.2 & chg[t-1]<=0.0 & close<prev_low,strict,16,True,5.632071314021065,0.0006883022502389451,992,54.0,0.004398694116894674,0.9375,1.3664641464545748,0.5763888888888888,0.0625,1.8982693102530022,0.028830307293152578,1.0,1.0,0.8333333333333334,16,True,5.504469549342036,0.4296858879702705,1183.0,72.5,0.000602451394151882,0.5625,1.1337489493315027,0.5254807692307693,0.0,0.10391962082906316,0.45861656812029894,0.0,0.6666666666666666,0.5,
upper[t-1]>=0.2 & rngrank[t-2]>=0.3 & gap[t-2]>=0.2,strict,16,True,5.337102969541367,0.03239473180902386,2413,154.5,0.0008920708530591403,0.9375,1.2099818148605617,0.543185584092792,0.0,1.0665741240134752,0.14308209517246245,1.0,1.0,0.8333333333333334,20,True,7.338859959576948,0.4400538870082173,2578.0,153.5,-9.867523254361338e-05,0.45,1.1129989847446033,0.5188095238095238,0.0,0.09136808084866199,0.4636000617145399,0.8,0.3333333333333333,0.3333333333333333,
clspos[t-1]<=0.3 & rngrank[t-1]>=0.8 & gap[t-3]>=0.2,open,15,True,3.6943643086774944,0.023411142025430213,499,32.0,0.0033440028508647055,0.9333333333333333,1.3756404090453895,0.59375,0.0,0.9865513287695795,0.1619313202217323,,1.0,0.8333333333333334,15,True,4.402829540757698,0.44349365045157996,564.0,38.0,0.0010528604591051095,0.6,1.4712930815116863,0.5135135135135135,0.0,0.07699587479714877,0.4693134133311376,,0.5555555555555556,0.6666666666666666,
body[t-2]<=0.7 & opnpos[t-3]<=0.7 & gap[t-1]<=-0.2 & close<prev_low,strict,16,True,4.214710988990157,0.0033080348123172704,737,44.0,0.003472743374138071,0.9375,1.445917032885907,0.5553359683794465,0.0625,1.393752901621314,0.0816961175780952,1.0,0.8888888888888888,1.0,16,True,3.612921564342447,0.44152194639956277,957.0,58.0,0.0006343307929393976,0.5,1.163037190563165,0.5227272727272727,0.0625,0.06990630515263085,0.4721341173117164,1.0,0.4444444444444444,0.5,
opnpos[t-2]<=0.3 & gap[t-2]>=0.2 & chg[t-1]<=0.0 & close<prev_low,open,15,True,5.246647785008149,0.0018908680583929966,347,23.0,0.005739638092077568,0.9333333333333333,1.7914477024986606,0.5769230769230769,0.13333333333333333,1.7126410352233872,0.04338929954668756,,1.0,0.8333333333333334,15,True,8.021307679137056,0.4782140003928863,366.0,25.0,-0.0024418919684044034,0.4666666666666667,0.9298862357187903,0.5217391304347826,0.13333333333333333,0.039954013632532474,0.4840648943994715,,0.4444444444444444,0.5,
rngrank[t-1]>=0.8 & gap[t-3]>=0.2 & chg[t-1]<=-0.5,open,15,True,5.861481090429879,0.0002586252740598693,531,37.0,0.008280892290918962,0.9333333333333333,1.9909670818366925,0.5945945945945946,0.2,2.170177562400786,0.014996698585760762,,1.0,0.8333333333333334,15,True,4.674386144260755,0.4991006590575153,568.0,38.0,0.0019593298261137617,0.6,1.1111241212142158,0.5384615384615384,0.06666666666666667,0.0012584365707452496,0.49949795657723756,,0.5555555555555556,0.6666666666666666,
clspos[t-2]<=0.85 & rngrank[t-3]>=0.3 & gap[t-3]>=0.2,strict,16,True,4.950615849272874,0.011075622479254721,3808,242.0,0.0011215315155494252,0.9375,1.2828430924588201,0.5452147284533648,0.0,1.2725677723354218,0.10158573034837676,1.0,0.8888888888888888,1.0,20,True,5.682662683986892,0.5187138526198367,4026.0,244.0,8.220877486388471e-05,0.5,1.1646918060389462,0.5290872107805746,0.05,-0.025013441318463264,0.5099778788291164,0.8,0.3333333333333333,0.5,
body[t-3]>=0.7 & upper[t-2]>=0.35 & clspos[t-1]>=0.7 & close>high3,strict,15,True,13.607235686181555,0.011033703598724411,152,10.0,0.011776098328017001,0.9333333333333333,1.8184680050425768,0.5,0.0,2.1803395405767834,0.014616151070621818,1.0,1.0,0.75,16,True,8.67142890990548,0.5322814515008795,167.0,10.0,-8.632196154444941e-05,0.5,1.5337502751078733,0.606060606060606,0.0,-0.059635257082854616,0.5237769313817068,0.6,0.42857142857142855,0.5,
body[t-1]<=0.7 & body[t-3]<=0.5 & gap[t-2]<=-0.2 & close<prev_low,strict,16,True,6.755597153096249,0.014753764026226359,723,45.5,0.003030869951019628,0.9375,1.4406914511860318,0.5681003584229392,0.0,1.4143544023724934,0.07862893553018936,1.0,0.8888888888888888,1.0,16,True,5.108813985298687,0.5739388863171908,747.0,45.0,-0.0009786943025031638,0.375,1.0274306649744231,0.5424418604651162,0.0,-0.10533490344881162,0.5419449659634961,0.0,0.3333333333333333,0.5,
opnpos[t-3]>=0.3 & gap[t-1]<=-0.2 & chg[t-2]>=0.5 & close<prev_low,open,15,True,11.545445842478143,0.002095111766773328,324,17.0,0.005475149683977288,0.9333333333333333,1.6239589550541222,0.6153846153846154,0.06666666666666667,2.512193375607789,0.005999166100069167,,0.8888888888888888,1.0,15,True,5.328418890832397,0.6238746439313072,390.0,27.0,-0.0010976037137099223,0.4666666666666667,1.0712602327011975,0.5172413793103449,0.06666666666666667,-0.18814427438734646,0.5746182225806739,,0.5555555555555556,0.3333333333333333,
rngrank[t-2]>=0.5 & rngrank[t-3]>=0.3 & gap[t-1]<=-0.2 & close<prev_low,open,15,True,5.884278617295896,0.0008320054134065105,531,33.0,0.004152822873042823,0.9333333333333333,1.4707728170372423,0.5757575757575758,0.13333333333333333,1.9694513431558949,0.0244506423918381,,0.8888888888888888,1.0,15,True,6.093472824727862,0.6482271958950268,617.0,37.0,-0.00038282821140106244,0.4,0.904698669641947,0.49056603773584906,0.06666666666666667,-0.24254123731826457,0.5958195961245563,,0.4444444444444444,0.3333333333333333,
lower[t-3]>=0.5 & opnpos[t-3]<=0.7 & gap[t-3]<=-0.2,open,15,True,6.016475143886359,0.001518786004188201,416,26.0,0.005092767390270716,0.9333333333333333,1.5088643136128723,0.5789473684210527,0.06666666666666667,1.8771130663513846,0.030251299466563207,,0.8888888888888888,1.0,15,True,8.06341314221989,0.6441598888290612,451.0,28.0,-0.0011165585880313748,0.4,0.9424851137680463,0.47058823529411764,0.06666666666666667,-0.2709856587338424,0.6067989688021562,,0.5555555555555556,0.16666666666666666,
gap[t-1]<=-0.2 & chg[t-2]>=0.5 & bull[t-2]>=0.5 & close<prev_low,open,15,True,9.541456158132947,0.002273137235537254,397,23.0,0.004150564581643413,0.9333333333333333,1.524261728485758,0.6,0.13333333333333333,2.263099197152741,0.01181478752128573,,1.0,0.8333333333333334,16,True,5.752081001465574,0.676139450737375,471.0,28.5,-0.0020039068034306334,0.375,0.9423161908157129,0.5092592592592593,0.0625,-0.2739696935905222,0.6079460440554382,0.0,0.4444444444444444,0.3333333333333333,
upper[t-3]>=0.2 & gap[t-1]<=-0.2 & bull[t-3]<=0.5 & close>prev_high,strict,16,True,8.390992161476527,0.01604980143984115,495,29.5,0.0030173502029835183,0.9375,1.4886026054488255,0.5454545454545454,0.0,1.5520399734309291,0.06032632963868851,1.0,1.0,0.8333333333333334,15,True,6.020244658576275,0.6841427526984047,530.0,37.0,0.0012570878426578268,0.6,1.0539163954049635,0.5862068965517241,0.06666666666666667,-0.30365646732336393,0.6193051865892915,,0.5555555555555556,0.6666666666666666,
lower[t-1]<=0.2 & rngrank[t-2]<=0.3 & rngrank[t-3]>=0.5 & close>high3,strict,19,True,17.06073954780981,0.002414500697390627,239,11.0,0.008559162631344973,0.8947368421052632,1.44470048359078,0.5555555555555556,0.10526315789473684,2.67053166033835,0.003786561465071137,0.8571428571428571,1.0,0.8,24,True,17.436446347595677,0.6492710944496016,307.0,12.0,-0.0027192558958969394,0.4583333333333333,1.032566913199521,0.5,0.08333333333333333,-0.32675526536519434,0.628073501614927,0.7777777777777778,0.2222222222222222,0.3333333333333333,
clspos[t-1]<=0.5 & opnpos[t-3]<=0.3 & gap[t-3]>=0.2,strict,16,True,5.18329569130118,0.0001815004676743665,1144,74.0,0.001953660016682431,0.9375,1.3423211545173304,0.558277027027027,0.125,2.029446997972346,0.02120639114338099,1.0,0.8888888888888888,1.0,16,True,4.227996429477281,0.7388258846098865,1050.0,67.5,0.0010665257234761306,0.5625,1.1741252177190038,0.5194902548725637,0.0,-0.32885461861316545,0.6288672113821946,1.0,0.5555555555555556,0.5,
body[t-3]<=0.3 & opnpos[t-1]<=0.7 & gap[t-2]<=-0.2 & close<prev_low,strict,16,True,5.115622038204987,0.0011639394188706074,305,17.0,0.008776089940761777,0.9375,1.6670907239805248,0.6005291005291005,0.0,1.721696920153449,0.04256221777275094,1.0,0.8888888888888888,1.0,15,True,8.917337886994654,0.6809709525164027,331.0,22.0,-0.0023518728926180694,0.3333333333333333,0.8522737062609966,0.5333333333333333,0.06666666666666667,-0.3627051572760863,0.6415874266181585,,0.3333333333333333,0.3333333333333333,
body[t-2]<=0.7 & lower[t-3]<=0.2 & gap[t-1]<=-0.2 & close<prev_low,strict,16,True,5.412664249612603,0.03489607005733763,488,29.0,0.004492510320598781,0.9375,1.5944614584327703,0.5419580419580419,0.0,1.0546418389146228,0.14579458053486016,1.0,1.0,0.8333333333333334,16,True,6.096450717855959,0.7435304088598571,632.0,37.0,-0.000648471812332495,0.375,1.055907127386169,0.5317307692307692,0.0,-0.40386312132372343,0.6568433116826051,0.0,0.4444444444444444,0.3333333333333333,
clspos[t-2]>=0.5 & gap[t-1]<=-0.2 & chg[t-2]>=0.5 & close<prev_low,open,15,True,6.902576433593719,0.0009847875114683085,395,25.0,0.00512347884845,0.9333333333333333,1.4750582690805991,0.6206896551724138,0.13333333333333333,2.099375216760232,0.017891918810142904,,1.0,0.8333333333333334,16,True,5.282993572579297,0.7656411534732842,458.0,28.5,-0.0020797954300631263,0.25,0.992844796935863,0.5,0.0625,-0.41635004581791024,0.66142306169459,0.0,0.4444444444444444,0.0,
opnpos[t-3]<=0.3 & gap[t-3]>=0.2 & chg[t-1]<=-0.5,open,15,True,4.839566083480984,0.0009456483695249841,578,37.0,0.003883668846950002,0.9333333333333333,1.6477747965183083,0.5806451612903226,0.13333333333333333,1.7646952047544715,0.038807502469024785,,1.0,0.8333333333333334,15,True,5.347896797541698,0.7820353682036107,637.0,37.0,0.001895882395948891,0.5333333333333333,1.0954244146321024,0.5277777777777778,0.13333333333333333,-0.4651907640573608,0.6791025739024804,,0.5555555555555556,0.5,
